ID,d_visi,Jūsu dzimums,Vecums,Vecums,Dzimšanas gads,Jūsu ģimenes stāvoklis,"Cik cilvēku dzīvo Jūsu mājsaimniecībā, ieskaitot Jūs","Vai Jūsu ģimenē ir bērni vecumā līdz 18 gadiem (ieskaitot), kuri dzīvo kopā ar Jums?",Jūs dzīvojat…,Kāda ir Jūsu izglītība?,Izglītība,Kāda ir Jūsu tautība?,Tautība,Kādā valodā galvenokārt Jūs runājat ģimenē?,Vai Jums ir LR pilsonība?,Kādā sektorā Jūs strādājat:,Pamatnodarbošanās (Zemnieks pie pašnodarbinātā),Pamatnodarbošanās,Mēneša vidējie ienākumi uz vienu ģimenes locekli (kopējais),Mēneša vidējie ienākumi uz vienu ģimenes locekli (kvintiles),Reģions,Reģions (vēlēš. apg.),Novads,"Lūdzu, atzīmējiet, kurā pilsētā vai pagastā Jūs dzīvojat. Ja Jums ir vairākas dzīvesvietas, lūdzu, atzīmējiet to, kur Jūs dzīvojat visbiežāk.",Apdzīvota vieta,Kādā valodā notika intervija?,Intervijas beigu laiks,Intervijas sākuma laiks,Intervijas datums,Intervijas garums (min),Apdzīvota vieta,"Vai ģimenē, kurā Jūs uzaugāt, bija kādas ar dziedāšanu saistītas tradīcijas (šūpuļdziesmas, jubilāra apsveikšana dziedot, dziedāšana saviesīgos mājas pasākumos, mājas ballītēs, vecāki dziedāja korī u.tml.)?","Lūdzu, atzīmējiet visus apgalvojumus, kuri raksturo Jūsu dziedāšanas paradumus. - Dziedu korī",Dungoju ik uz soļa,Mēdzu dziedāt līdzi vai kā dalībnieks Dziesmu svētku koncertos,Mēdzu dziedāt līdzi citos koncertos,Mēdzu dziedāt pie Jāņu ugunskura,"Dziedu līdzi, kad svinīgos brīžos tiek dziedāta valsts himna","Mēdzu dziedāt, apsveicot jubilāru","Dažkārt mēdzu dziedāt ballītēs, saviesīgos pasākumos",Mēdzu dziedāt dušā,"Dažkārt dziedu vienatnē, attiecīgā garastāvoklī, kad spēlē dziesmu, kura man patīk","Mēdzu dziedāt baznīcā, Dievkalpojumos","Mēdzu dziedāt, braucot automašīnā",Mēdzu dziedāt bērniem/ kopā ar bērniem,Mēdzu dziedāt citās situācijās,Nekad nedziedu,Cik labi Jūs pārzināt latviešu tautasdziesmas?,Kuras trīs no šīm tautasdziesmām Jums patīk vislabāk? - Skaisti dziedi lakstīgala,"Tumša nakte, zaļa zāle","Āvu, āvu baltas kājas",Rīga dimd,"Kur tu skriesi, vanadziņ(i)",Krauklīt’s sēž ozolā,"Pūt, vējiņi",Neviena,Grūti pateikt,"Vai Jūs piekrītat apgalvojumam, ka latvieši ir dziedātāju tauta?","Vai Jūs piekrītat apgalvojumam, ka mūsu dienās latvieši ir mazākā mērā dziedātāju tauta, nekā pusi gadsimta atpakaļ?","Vai, Jūsuprāt, dziedātprasme ir apgūstama?",Vai Jūs vēlētos iemācīties dziedāt labāk?,"Cik Jums ir svarīgi, lai bērni Latvijā turpina dziedāšanas tradīcijas?",weight
432,Visi respondenti,Sieviete,51.00,45 - 54,1967,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,250.00,Eur 0 - Eur 250,Zemgale,Zemgale,Vecumnieku novads,Bārbeles pagasts,Lauki,LAT,14.03.2018 00:09,13.03.2018 23:49,13-MAR-2018,12:19:34 priekšp.,Lauku teritorija,Jā,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,1,1,0,0,1,0,0,Pilnībā piekrītu,Pilnībā piekrītu,Jā,"Jā, un ir konkrēti nodomi vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.904995051
291,Visi respondenti,Vīrietis,75.00,64 - 75,1943,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,1050.00,Eur 700 un vairāk,Pierīga,Vidzeme,Ogres novads,Suntažu pagasts,Lauki,LAT,13.03.2018 22:00,13.03.2018 21:51,13-MAR-2018,12:08:46 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Tas drīzāk nav svarīgi,0.914836119
1065,Visi respondenti,Vīrietis,25.00,25 - 34,1993,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,500.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 15:15,14.03.2018 15:08,14-MAR-2018,12:07:12 priekšp.,Rīga,Nē,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.063865976
256,Visi respondenti,Sieviete,25.00,25 - 34,1993,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,600.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 21:44,13.03.2018 21:35,13-MAR-2018,12:16:30 priekšp.,Rīga,Jā,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Grūti pateikt,1.02221671
888,Visi respondenti,Sieviete,38.00,35 - 44,1980,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,300.00,Eur 251 - Eur 350,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,14.03.2018 11:35,14.03.2018 11:27,14-MAR-2018,12:08:19 priekšp.,Lielās pilsētas,Nē,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,1,0,1,0,0,Pilnībā piekrītu,Pilnība nepiekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,1.097428349
477,Visi respondenti,Vīrietis,75.00,64 - 75,1943,Atraitnis (-e),1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Nē,Nestrādā,Pensionārs (-e),Nestrādājošie,360.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,14.03.2018 06:47,14.03.2018 06:39,14-MAR-2018,12:08:27 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,1,0,0,1,0,0,Drīzāk piekrītu,Grūti pateikt,Jā,Nē,Tas drīzāk nav svarīgi,0.982985294
726,Visi respondenti,Vīrietis,36.00,35 - 44,1982,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,1500.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 09:45,14.03.2018 09:36,14-MAR-2018,12:09:00 priekšp.,Rīga,Nē,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Grūti pateikt,0.845426993
304,Visi respondenti,Vīrietis,50.00,45 - 54,1968,Precējies (-usies) vai dzīvo ar partneri,3,Jā,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,375.00,Eur 351 - Eur 499,Zemgale,Zemgale,Iecavas novads,Iecavas novads,Lauki,LAT,13.03.2018 22:08,13.03.2018 21:56,13-MAR-2018,12:12:00 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,1,0,0,Pilnībā piekrītu,Pilnībā piekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas nemaz nav svarīgi,0.94186823
1409,Visi respondenti,Vīrietis,34.00,25 - 34,1984,Neprecējies (-usies),3,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,3000.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,15.03.2018 14:20,15.03.2018 14:14,15-MAR-2018,12:05:51 priekšp.,Rīga,Nē,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,1,0,0,1,0,0,Drīzāk nepiekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.063865976
314,Visi respondenti,Vīrietis,54.00,45 - 54,1964,Neprecējies (-usies),2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Nē,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,350.00,Eur 251 - Eur 350,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,13.03.2018 22:06,13.03.2018 22:00,13-MAR-2018,12:05:42 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,1,0,0,Pilnībā piekrītu,Pilnība nepiekrītu,Jā,Nē,Tas nemaz nav svarīgi,0.960238712
1510,Visi respondenti,Sieviete,20.00,18 - 24,1998,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,400.00,Eur 351 - Eur 499,Vidzeme,Vidzeme,Gulbenes novads,Gulbenes pilsēta,Cita pilsēta,LAT,15.03.2018 20:06,15.03.2018 19:54,15-MAR-2018,12:12:45 priekšp.,Cita pilsēta,Jā,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,1.52086697
858,Visi respondenti,Vīrietis,69.00,64 - 75,1949,Precējies (-usies) vai dzīvo ar partneri,3,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Latgale,Latgale,Balvu novads,Balvu pilsēta,Cita pilsēta,LAT,14.03.2018 11:14,14.03.2018 11:02,14-MAR-2018,12:12:27 priekšp.,Cita pilsēta,Jā,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,1,1,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.962949525
938,Visi respondenti,Vīrietis,60.00,55 - 63,1958,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,200.00,Eur 0 - Eur 250,Latgale,Latgale,Kārsavas novads,Mežvidu pagasts,Lauki,LAT,14.03.2018 12:25,14.03.2018 12:17,14-MAR-2018,12:07:25 priekšp.,Lauku teritorija,Jā,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,0.927523161
1127,Visi respondenti,Vīrietis,63.00,55 - 63,1955,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,200.00,Eur 0 - Eur 250,Pierīga,Vidzeme,Jūrmala,Jūrmala,Cita pilsēta,RUS,14.03.2018 17:11,14.03.2018 17:03,14-MAR-2018,12:07:35 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,1,0,0,Pilnībā piekrītu,Grūti pateikt,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.034804468
1489,Visi respondenti,Vīrietis,20.00,18 - 24,1998,Neprecējies (-usies),1,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Skolnieks, students",Nestrādājošie,200.00,Eur 0 - Eur 250,Zemgale,Zemgale,Jelgava,Jelgava,Cita pilsēta,LAT,15.03.2018 19:02,15.03.2018 18:40,15-MAR-2018,12:22:22 priekšp.,Lielās pilsētas,Jā,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,Ļoti labi pārzinu,0,1,0,0,0,0,0,0,0,Pilnībā piekrītu,Grūti pateikt,Jā,"Jā, un ir konkrēti nodomi vai apņemšanās to darīt",Grūti pateikt,1.457794864
466,Visi respondenti,Sieviete,65.00,64 - 75,1953,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,350.00,Eur 251 - Eur 350,Zemgale,Zemgale,Aizkraukles novads,Aizkraukles pilsēta,Cita pilsēta,LAT,14.03.2018 06:20,14.03.2018 06:06,14-MAR-2018,12:13:28 priekšp.,Cita pilsēta,Jā,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,1,0,0,1,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Grūti pateikt,Tas ir drīzāk svarīgi,0.926432995
495,Visi respondenti,Vīrietis,54.00,45 - 54,1964,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,1550.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 07:21,14.03.2018 07:15,14-MAR-2018,12:05:34 priekšp.,Rīga,Jā,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,0,0,1,Pilnībā piekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.817683921
632,Visi respondenti,Vīrietis,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Ozolnieku novads,Cenu pagasts,Lauki,LAT,14.03.2018 08:53,14.03.2018 08:49,14-MAR-2018,12:04:06 priekšp.,Lauku teritorija,Jā,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Grūti pateikt,Tas ir ļoti svarīgi,0.94186823
230,Visi respondenti,Sieviete,62.00,55 - 63,1956,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,3000.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,13.03.2018 21:34,13.03.2018 21:25,13-MAR-2018,12:08:48 priekšp.,Rīga,Nē,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,0,1,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.909754718
482,Visi respondenti,Sieviete,61.00,55 - 63,1957,Atraitnis (-e),2,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,675.00,Eur 500 - Eur 699,Pierīga,Vidzeme,Krimuldas novads,Krimuldas pagasts,Lauki,LAT,14.03.2018 07:02,14.03.2018 06:52,14-MAR-2018,12:09:51 priekšp.,Lauku teritorija,Jā,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,0,0,0,1,0,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,0.846682529
85,Visi respondenti,Vīrietis,60.00,55 - 63,1958,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,500.00,Eur 500 - Eur 699,Latgale,Latgale,Kārsavas novads,Malnavas pagasts,Lauki,LAT,13.03.2018 20:14,13.03.2018 20:09,13-MAR-2018,12:05:30 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,0,0,1,0,Drīzāk nepiekrītu,Drīzāk piekrītu,Jā,Nē,Tas nemaz nav svarīgi,1.089227295
117,Visi respondenti,Vīrietis,30.00,25 - 34,1988,Neprecējies (-usies),2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,300.00,Eur 251 - Eur 350,Vidzeme,Vidzeme,Valmiera,Valmiera,Cita pilsēta,LAT,13.03.2018 20:54,13.03.2018 20:24,13-MAR-2018,12:29:42 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,1,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.330547447
235,Visi respondenti,Sieviete,37.00,35 - 44,1981,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,1100.00,Eur 700 un vairāk,Pierīga,Vidzeme,Olaines novads,Olaines pilsēta,Cita pilsēta,LAT,13.03.2018 21:33,13.03.2018 21:27,13-MAR-2018,12:06:42 priekšp.,Cita pilsēta,Jā,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,1,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.042595759
796,Visi respondenti,Vīrietis,75.00,64 - 75,1943,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 10:35,14.03.2018 10:24,14-MAR-2018,12:11:07 priekšp.,Rīga,Jā,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,1,0,1,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.837053598
648,Visi respondenti,Sieviete,44.00,35 - 44,1974,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,280.00,Eur 251 - Eur 350,Vidzeme,Vidzeme,Madonas novads,Sarkaņu pagasts,Lauki,LAT,14.03.2018 09:16,14.03.2018 08:57,14-MAR-2018,12:18:17 priekšp.,Lauku teritorija,Jā,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,1,0,0,0,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.015957667
32,Visi respondenti,Sieviete,54.00,45 - 54,1964,Atraitnis (-e),2,Jā,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,98.00,Eur 0 - Eur 250,Vidzeme,Vidzeme,Smiltenes novads,Brantu pagasts,Lauki,LAT,13.03.2018 19:25,13.03.2018 19:16,13-MAR-2018,12:09:17 priekšp.,Lauku teritorija,Jā,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,1,1,0,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, un ir konkrēti nodomi vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.982618554
692,Visi respondenti,Vīrietis,43.00,35 - 44,1975,Precējies (-usies) vai dzīvo ar partneri,5,Jā,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Lietuvietis (-te),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,14.03.2018 09:26,14.03.2018 09:21,14-MAR-2018,12:04:57 priekšp.,Rīga,Nē,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,0,0,1,0,Drīzāk nepiekrītu,Drīzāk piekrītu,Jā,Nē,Tas nemaz nav svarīgi,0.992818504
784,Visi respondenti,Vīrietis,71.00,64 - 75,1947,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,305.00,Eur 251 - Eur 350,Pierīga,Zemgale,Jaunpils novads,Jaunpils pagasts,Lauki,LAT,14.03.2018 10:37,14.03.2018 10:14,14-MAR-2018,12:23:30 priekšp.,Lauku teritorija,Jā,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir ļoti svarīgi,0.902481256
440,Visi respondenti,Vīrietis,46.00,45 - 54,1972,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Nav izglītības,Pamatizglītība,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,1200.00,Eur 700 un vairāk,Zemgale,Zemgale,Jelgava,Jelgava,Cita pilsēta,LAT,14.03.2018 00:17,14.03.2018 00:09,14-MAR-2018,12:08:09 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,1,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.94186823
